,Unnamed: 0,Domain,Sub-domain,Paragraph,Context,Sentence,Rating,Transliteration,AYA_8b_vanilla,AYA_8b_avg,AYA_8b_entropy,AYA_32b_vanilla,AYA_32b_avg,AYA_32b_entropy,conf_aya_32b_vanilla,conf_aya_32b_avg,conf_aya_32b_entropy,conf_aya_32b_verbal_conf,conf_noscale_aya_32b_vanilla,conf_noscale_aya_32b_avg,conf_noscale_aya_32b_entropy,conf_noscale_aya_32b_verbal_conf,noscale_aya_8b_vanilla,noscale_aya_8b_avg,noscale_aya_8b_entropy,noscale_aya_32b_vanilla,noscale_aya_32b_avg,noscale_aya_32b_entropy,FKGL,FRE,ARI,RSRS_mBERT,AYA_8b_entropy_minmax,AYA_32b_entropy_minmax,conf_aya_32b_entropy_minmax,conf_noscale_aya_32b_entropy_minmax,noscale_aya_8b_entropy_minmax,noscale_aya_32b_entropy_minmax,conf_aya_32b_verbal_conf_minmax,conf_noscale_aya_32b_verbal_conf_minmax
93,93,,,,,,6,False,1.9875671602350904,1.9496964265785366,0.023372605,2.036674287524357,2.062974774762631,0.004726941,2.048312586195103,2.1179064029142736,0.019213588,0.7835478400340208,1.8531879418397716,1.9422485045520315,0.006089476,0.8066988681827567,1.411841040182113,1.4376829542561946,0.034781933,1.7450474242449758,1.8299249544314493,0.005960685,4.4,-48.85,2.0160858060769207,1.8532927788385722,0.41486250331373886,0.07995663055281431,0.2748359743452685,0.053907904726739085,0.30895456557446727,0.053747398458053396,0.40966747327164343,0.5690872700191849
94,94,,,,,,4,False,0.2007643596197061,0.18833644460992943,0.000124562,1.0038309166430592,0.9197007716511195,0.021615364,1.012518153403261,0.7017665285637237,0.050441876,0.7851951431435964,0.31534433509161613,0.36267321708132677,0.009770635,0.7999367703326697,0.7573938913476961,0.6737613043598015,0.048748541,0.45884269747228146,0.4999193160164594,0.000903456,5.2,26.69,0.3653689122092178,0.6237682308890026,0.002135111314527322,0.3656259547239166,0.721533522421522,0.08933077660459737,0.4330347283095767,0.00622687107925551,0.41803832664936413,0.532646599372494
95,95,,,,,,4,False,0.2007643596197061,0.21866054231695695,0.006556819,2.036674287524357,1.8272570307608196,0.042735709,2.048312586195103,1.798811876858805,0.053698663,0.7985936431822523,1.084266138465694,1.120551494446303,0.033963766,0.7593409238981621,0.7573938913476961,0.9079334927993258,0.040134594,0.45884269747228146,0.6667505352654511,0.046114741,3.6,-4.18,0.7006707812760951,0.6835392545192434,0.11632832130982337,0.7228786527650847,0.7681194501389371,0.3221352220896312,0.35650791911212465,0.4310571697810019,0.4861234766457523,0.3138772318862606
96,96,,,,,,4,False,0.2007643596197061,0.21865874680732372,0.006557747,1.0038309166430592,1.069479326389295,0.025934563,1.012518153403261,0.9800307743889201,0.044760527,0.7119182108726818,1.084266138465694,1.2247511583514041,0.047081464,0.7165721883771766,-0.551500406321138,-0.19813675687876348,0.088811212,0.45884269747228146,0.6714706589803777,0.049077141,8.7,63.07,-0.21496124579114606,-0.16400721153062073,0.11634479628880441,0.4386856275714347,0.6402660296897568,0.44836354734981093,0.7889538417609708,0.45889352251625487,0.0456779198466295,0.08339825337286522
97,97,,,,,,5,False,0.2007643596197061,0.19941165935155725,0.00291048,1.0038309166430592,1.0124601471611687,0.006012642,1.012518153403261,1.07146840865843,0.011704432,0.7731052460195145,0.31534433509161613,0.6463503271168005,0.05338592,0.7998669672954748,1.411841040182113,1.3315053481241261,0.050140922,0.45884269747228146,0.5023824030781654,0.002387248,10.3,9.78,1.358378293676508,1.8765965964294022,0.05159409891463024,0.10170438851435461,0.1674230552213611,0.5090297498006138,0.44540472258945296,0.020169403315869923,0.35660290800106953,0.5322704336403565
98,98,,,,,,6,False,0.2007643596197061,0.19495111166429435,0.001912713,1.0038309166430592,1.0809465365311408,0.02162856,1.012518153403261,1.1223584873799348,0.021906707,0.7914899512775747,0.31534433509161613,0.4888690818653154,0.038190169,0.7999445628219292,1.411841040182113,1.252383502863465,0.056083613,0.45884269747228146,0.5129309762524039,0.008016785,11.0,1.17,1.3196896164764835,1.202460430460405,0.033880531723926174,0.3658491663524838,0.3133590484880961,0.36280484053675505,0.49819993717301325,0.07306765394649309,0.45002570992091684,0.5326885927805924
99,99,,,,,,5,False,0.2007643596197061,0.18802959358517243,6.161241690705774e-06,1.0038309166430592,0.9982906616070583,0.001766035,1.012518153403261,1.03195467886348,0.005573205,0.7867033610951026,0.31534433509161613,0.34293727535759044,0.001006405,0.7999701004126905,0.7573938913476961,0.7201018391620734,0.049423599,0.45884269747228146,0.4992149481296449,0.000279732,5.2,20.67,0.4685387180759493,0.6070247526155874,3.3117775212035543e-05,0.029872616435323192,0.07972039065009402,0.004994784489591762,0.43903198308293595,0.0003660145867349358,0.42570241182003876,0.5328262138199018
100,100,,,,,,5,False,0.2007643596197061,0.19028302925921328,0.000728569,1.0038309166430592,0.9960956309791058,0.005464988,1.012518153403261,1.0398792505419383,0.006165475,0.7468779506486498,0.31534433509161613,0.3465338917045295,0.002973827,0.7998474976273968,0.7573938913476961,0.8804654113093215,0.030059808,0.45884269747228146,0.4988235970886592,0.000947519,7.5,-23.2,1.6807839370100437,1.7559998627198514,0.012858174492759906,0.09244076762686257,0.08819237466660888,0.023926794064749943,0.26700293075694187,0.0066409114554955365,0.22332759104969435,0.5321655123899167
101,101,,,,,,5,False,0.2007643596197061,0.1900192582759584,0.000653008,1.0038309166430592,0.9997060021652924,0.00148814,1.012518153403261,1.0443918544830053,0.002915106,0.7499991265780039,0.31534433509161613,0.3426291651239725,0.00068955,0.7998656860750087,0.7573938913476961,0.45175957437593894,0.073528901,0.45884269747228146,0.499330517034769,0.00024078,9.1,-22.38,2.1063593862103103,1.8072283415679222,0.011516724183723036,0.02517199537434382,0.04169825168929216,0.0019457681148959708,0.6531848965848369,0.0,0.23918800308851118,0.5322635291953071
102,102,,,,,,4,False,0.2007643596197061,0.18860144698247092,0.00021701,1.0038309166430592,1.1009261831253823,0.025738182,1.012518153403261,1.301494992789553,0.045254439,0.7377528592064664,0.31534433509161613,0.34961949622228594,0.00442994,0.7996379951508317,0.7573938913476961,0.7848510121562892,0.022848009,0.45884269747228146,0.4988284189005254,0.000651206,11.0,-16.86,1.9258122259435304,1.4883870741786205,0.0037763600826728008,0.4353638237801603,0.647331075310107,0.03793860508369367,0.20293288643888702,0.0038565902334995105,0.17695798118445882,0.5310365120534191
103,103,,,,,,4,False,0.2007643596197061,0.18800895783167665,2.526415277525601e-05,1.0038309166430592,0.9692647179956481,0.010713011,1.012518153403261,0.6098738179346991,0.054317913,0.7851948514373077,0.31534433509161613,0.3494302988257144,0.004599918,0.7999662263296159,-0.551500406321138,-0.43853795588519867,0.048116751,0.45884269747228146,0.5075149242741906,0.00559795,0.9,-1.1,0.7522556842094607,-0.41313034762482104,0.0003722557693872548,0.18121158913248217,0.7769773630878064,0.03957426084212588,0.4274218689800663,0.05033893930013346,0.41803684432922683,0.5328053365435728
104,104,,,,,,4,False,0.2007643596197061,0.18810862551303648,3.590730586901546e-05,1.0038309166430592,0.9364248564183165,0.018258615,1.012518153403261,0.7825340367160926,0.044940706,0.7979666372978216,0.31534433509161613,0.3270062820614811,0.007410774,0.7999282036908426,0.7573938913476961,0.7988274684045608,0.019119725,0.45884269747228146,0.45604108466355925,0.01952209781575,1.3,-50.47,1.8871235487435065,0.06768445340665402,0.0005612059024817126,0.3088462176080222,0.6428433569359647,0.06662242473700498,0.16981059322046888,0.181177951633721,0.4829373147942819,0.5326004340876529
105,105,,,,,,2,False,0.2007643596197061,0.17922395377864306,0.002392379,-0.029012454238238738,-0.4652333021476606,0.053253524,-0.023276279388580703,-0.3603293564090181,0.050403188,0.7996985306075658,-1.991421075030617,-1.6352971134362555,0.07654486,0.7562130902277545,-0.551500406321138,-0.8143727241306051,0.070205516,-1.4704643926867602,-1.69413413658657,0.074826526,-0.8,-19.94,1.1004537790096796,-1.230117907618048,0.04239614300401086,0.9007885205370302,0.720980119214149,0.7318824340902648,0.6236597497752879,0.7008490192674812,0.49173801751708535,0.2970214632848811
106,106,,,,,,5,False,0.2007643596197061,0.18957077651858345,0.000529767,-0.029012454238238738,-0.06302708555539652,0.000350848,-0.023276279388580703,0.3508262377677857,0.052010449,0.7904650608982309,0.31534433509161613,0.32950134555922606,0.006382228,0.7999370019150319,1.411841040182113,1.1997907927059213,0.064443712,0.45884269747228146,0.37226666627599003,0.040666647,9.5,-17.68,1.9000197744768472,1.2122497486070876,0.009328800816694903,0.005934590139692766,0.7439707983003219,0.05672498396400832,0.5724715458844216,0.3798638581691954,0.4448176780512174,0.5326478473604372
107,107,,,,,,3,False,0.2007643596197061,-0.16318274336145167,0.038168537,-1.0618558251195365,-1.1269450043838944,0.000307086,-1.0590707121804226,-1.079586834546225,0.001166818,0.7998501619891613,-1.991421075030617,-1.9408117294694625,0.052207204,0.7705760174551187,-1.860394703989972,-1.7290549844970182,0.056023817,-1.4704643926867602,-1.8209243962520834,0.05869921,-0.8,46.19,-0.7952914037915102,-0.7799300706566203,0.6775377928663984,0.005194351636407067,0.016690285740882257,0.4976872606963991,0.49766870601002017,0.5493078172525981,0.4925085399882798,0.3744226947101317
108,108,,,,,,3,False,0.2007643596197061,0.17990575519729535,0.004600835,-0.029012454238238738,-0.0947122897111823,0.010632702,-0.023276279388580703,-0.02762520785343866,0.003595288,0.7992451837693807,-1.2224992716565393,-0.9019687714331989,0.09725445,0.7437741335475835,-1.205947555155555,-1.012802899271267,0.058327552,-1.4704643926867602,-1.353606744702834,0.091470303,0.5,18.25,0.6490858783427296,-1.4430960854839807,0.08160332638822135,0.1798531545554434,0.0514277518029584,0.9311656362591945,0.5181352225542353,0.8572431751609767,0.4894343128196059,0.22998843098932786
109,109,,,,,,2,False,-1.5860384409956783,-1.7408559781374455,0.001260232,-1.0618558251195365,-1.4687075687899558,0.050390398,-2.0948651449722644,-1.678578366709749,0.055050217,0.8997195806060745,-2.760342878404695,-2.7100420829935543,0.052006874,0.7982211936570366,-1.860394703989972,-2.060522365174169,0.025709863,-2.1135667560731073,-2.216787563000173,0.0174481938387847,-0.4,68.93,-1.001631015524973,-1.0705689075702527,0.022296899438875875,0.8523584646675916,0.7874524298364681,0.4957595352373001,0.22835776483771683,0.16169040010730656,1.0,0.5234014263519513
110,110,,,,,,1,False,0.2007643596197061,-0.16221227721263354,0.038451927,-2.0946991960008345,-2.1057022384397106,0.022853695,-2.0948651449722644,-2.0601226535605113,0.02238958,0.8672423475421965,1.084266138465694,1.0626430772512543,0.050290631,0.7053795818,1.411841040182113,1.482345410447155,0.051699396,1.7450474242449758,1.7183619078910626,0.032940734,-1.7,55.44,-1.0790083699250217,-0.48457527429799385,0.682568875079153,0.38657244450985606,0.320266189383307,0.4792445583237055,0.4592502968003449,0.30726689642538063,0.8349653111734741,0.023081751157264296
111,111,,,,,,2,False,0.2007643596197061,0.18409876533569758,0.001359621,-0.029012454238238738,-0.03756407849223751,0.011096381,-0.023276279388580703,-0.01479184080944046,0.004027295,0.7679178250557811,0.31534433509161613,0.7202420070065677,0.056020916,0.7995475951371702,-0.551500406321138,-0.04507333071906218,0.084670377,0.45884269747228146,0.7610685993663713,0.06226159,4.8,76.07,-0.8726687581915586,0.3603033874690107,0.024061373238387074,0.18769633011791792,0.05760729221361999,0.5343856569229817,0.7521664213179229,0.5827819146928528,0.3302427681801037,0.5305493500517264
112,112,,,,,,1,False,5.561172761465859,5.412327852891178,0.020850575,-2.0946991960008345,-2.19025987229688,0.000175265,-2.0948651449722644,-2.143445741739061,3.453581692617986e-05,0.8985914281838632,1.8531879418397716,1.9476383788979945,0.003638333,0.8592418291715141,2.06628818901653,2.256085856096048,0.019178514,1.7450474242449758,1.8336109080608514,0.003660203,-1.5,78.83,-1.8656781396588487,-1.2775193980676451,0.3700883748228473,0.0029645865493081193,0.0004938271034602123,0.03032116901570102,0.17033287813653686,0.03213079421382563,0.994267236879991,0.8522391525623552
113,113,,,,,,1,False,-1.5860384409956783,-1.7366396076145487,0.000378018,-2.0946991960008345,-1.8750689639021747,0.049606832,-1.0590707121804226,-1.4724424110687142,0.05617051,0.7852009693388652,0.31534433509161613,0.3063143513332417,0.01843231,0.7999434444967392,-1.205947555155555,-0.9305719324664065,0.059501137,0.45884269747228146,0.42125439518228885,0.0252653749324352,-0.8,58.21,-1.091904595658363,-0.4356363482269614,0.006634768935882899,0.8391043692636895,0.8034773920831014,0.17267990761813093,0.5285614203671534,0.2351449674574977,0.4180679327528565,0.5326825661715682
114,114,,,,,,1,False,0.2007643596197061,0.21860773059340988,0.006581728,-0.029012454238238738,-0.11959324989214673,0.01717423,-0.023276279388580703,-0.04005152516115095,0.012770454,0.7817572265026825,0.31534433509161613,0.30364704618886557,0.015753371,0.7999700181037497,0.7573938913476961,0.6811768025683808,0.056281397,0.45884269747228146,0.42544923667972395,0.0292169383258157,2.8,82.57,-1.362725336058533,-0.4968209170175964,0.1167705360204254,0.29050373944465074,0.18267171097845364,0.1469011480031298,0.4999570618024437,0.27227604782269244,0.4005683807974867,0.5328257702603634
115,115,,,,,,4,False,0.2007643596197061,0.18833402574071229,0.000125865,-0.029012454238238738,-0.006716800094039857,0.01674046,-0.023276279388580703,0.0816856044063412,0.025299097,0.7924141097684128,0.31534433509161613,0.3379870942732978,0.002352246,0.7999501560609303,0.7573938913476961,0.7196865459683646,0.0545854,0.45884269747228146,0.4919663595776656,0.004733481,1.7,-9.7,1.0746613275429964,0.15721698182443802,0.002158243747299189,0.28316647753773977,0.3618846767619996,0.01794547564717791,0.48488972521232415,0.042215909320153906,0.4547218676466027,0.5327187345183799
116,116,,,,,,5,False,0.2007643596197061,0.1880488370625568,9.227228743055611e-06,-0.029012454238238738,0.30738757896309854,0.051931014,-0.023276279388580703,0.44537843177790176,0.055055338,0.7970689028654163,0.31534433509161613,0.3164570085311961,0.011045313,0.7999367135,-0.551500406321138,-0.4693715013257467,0.051204377,0.45884269747228146,0.46911278728593514,0.0146734324998931,5.2,-15.4,1.3325858422098247,1.4560604755161324,8.754888754349924e-05,0.8784181347461528,0.787525681951464,0.10159668402112695,0.4548525190380585,0.1356172042574789,0.47837543224691537,0.5326462931035452
117,117,,,,,,3,False,0.2007643596197061,0.18809073954061906,8.832186678882088e-05,-0.029012454238238738,-0.06371107815960413,0.000150201,-0.023276279388580703,-0.02018385897735462,0.000484393,0.7990292814653458,0.31534433509161613,-0.2397727309753978,0.088655175,0.7999188232689335,0.7573938913476961,0.7747247101682523,0.053738902,-0.827362029300413,-0.431544209766479,0.1032428797980922,2.8,40.5,0.35247268647587665,-0.17690001010944403,0.0014917326152555615,0.002540626541850673,0.006928701172239321,0.8484169648305847,0.47736938744706686,0.967864833395702,0.4883371944322965,0.5325498833750051
118,118,,,,,,5,True,0.2007643596197061,0.1880212544351785,4.075275420437356e-05,-0.029012454238238738,-0.06347838607907241,0.000119305,-0.023276279388580703,-0.013633437251396615,0.003124783,0.7867034915247018,0.31534433509161613,0.34166974365198793,0.000549329,0.7999267818,0.7573938913476961,0.7307611654883255,0.048499174,0.45884269747228146,0.4988734250571037,0.000604233,5.6,7.35,0.9199066187428993,0.9195670145473429,0.0006472281648510342,0.002018017684908235,0.044697525994306396,0.0005964565210242667,0.4308193372897409,0.003415205883974451,0.4257030746045891,0.5325927715756573
119,119,,,,,,3,False,-1.5860384409956783,-1.0105153856714022,0.053232995,-0.029012454238238738,-0.0632425733257488,0.000426983,-0.023276279388580703,-0.02125216216992371,0.001670213,0.7952578139242746,0.31534433509161613,0.33896139094135974,0.001664586,0.7999505420924435,-0.551500406321138,-0.5961182545630017,0.023300603,0.45884269747228146,0.48605112928826927,0.006326072,1.3,3.63,0.5330198467426565,-0.16606856588294502,0.9449802809167541,0.007222421099147469,0.023890978657953015,0.011328295548320997,0.20695375801865312,0.05718077727822484,0.46917229295082485,0.5327208148265243
120,120,,,,,,6,False,0.2007643596197061,0.22718144394461048,0.007976851,1.0038309166430592,1.1415188015690743,0.031642666,1.012518153403261,1.2548140906920595,0.041282493,0.7817570134378016,0.31534433509161613,0.396272598822243,0.019913256,0.7999433964129594,0.7573938913476961,0.85883785781182,0.016862304,0.45884269747228146,0.5037644413871166,0.003259751,8.7,-9.06,1.667887711276702,1.5501905298788405,0.14153844776715246,0.5352387472030925,0.5905153273801763,0.18693068038182484,0.14975553296234081,0.02836792521384672,0.40056729809760716,0.5326823070500324
121,121,,,,,,6,False,0.2007643596197061,0.19174027597504836,0.001122832,1.0038309166430592,1.0219934990508688,0.027417529,1.012518153403261,1.0712660096215263,0.022748983,0.726893425140861,1.084266138465694,0.820034475123931,0.054610888,0.734875131,0.7573938913476961,0.9238673888642085,0.033838611,0.45884269747228146,0.524345280865555,0.0128672303609645,13.4,-6.64,1.7452650656767508,2.7757908325131444,0.019857608369916152,0.46377014227057045,0.3254071833075096,0.5208173103266536,0.3005740377275048,0.1186451276134116,0.1217752222861126,0.1820320677260563
122,122,,,,,,5,False,0.2007643596197061,0.2599050359047586,0.012796945,1.0038309166430592,1.0384556098918427,0.013656744,1.012518153403261,0.9902133063100241,0.022682771,0.7499989168,0.31534433509161613,0.36038023152741966,0.008879167,0.7999069505621719,0.7573938913476961,0.8456413590328155,0.017840064,0.45884269747228146,0.5004217670907005,0.001042092,17.3,-13.63,2.4029725780771636,2.7670953586015647,0.22711058929369074,0.23100512027805872,0.3244600696503913,0.08075240312298178,0.15844201001646022,0.007529571794150373,0.23918693709106176,0.5324859018405204
123,123,,,,,,5,False,0.2007643596197061,-0.06797711736480626,0.031484945,1.0038309166430592,0.8994071914303904,0.025573489,-0.023276279388580703,0.21706871074382217,0.0426725,0.7914899819037771,0.31534433509161613,0.32788749005567785,0.005106288,0.7999445515950356,-1.205947555155555,-1.2232152098995785,0.031404256,0.45884269747228146,0.4242693163170222,0.027477244,0.7,-12.46,0.997283973142948,1.3420689577408151,0.5588825798083876,0.4325780256031659,0.6103983487840018,0.04444693263728363,0.27894708545999447,0.2559289154621321,0.45002586554949975,0.5326885322793191
124,124,,,,,,4,False,0.2007643596197061,0.18118024672658078,0.001944124,-0.029012454238238738,-0.06229320318643426,0.000733257,-0.023276279388580703,0.0019907209108766728,0.007986901,0.797702181430435,0.31534433509161613,0.29708951320299265,0.017449546,0.7999840114903776,0.7573938913476961,0.43354571860259045,0.077812149,0.45884269747228146,0.4877135512455433,0.006922514,6.4,22.78,0.7393594584761195,1.2582831788825288,0.03443817780665612,0.012403075716288464,0.11424652557626931,0.16322301557457303,0.6912375224532533,0.06278527697378243,0.4815934690394226,0.5329011800525083
125,125,,,,,,3,False,0.2007643596197061,1.0310815364405448,0.055042582,1.0038309166430592,1.0003333223790858,0.001806063,1.012518153403261,1.0669746487074856,0.011155437,0.7042085668887921,0.31534433509161613,0.3378135604588384,0.002904497,0.7973913960595382,0.7573938913476961,1.1631118672399425,0.057056338,0.45884269747228146,0.47933097846566525,0.0108726297583843,25.9,-12.17,2.9188216074108206,2.635623943958976,0.9771062591380469,0.030549693963990068,0.15957008805242368,0.023259648824000514,0.5068416829925071,0.09990275455799348,0.0065009772375721475,0.5189296808043085
126,126,,,,,,2,False,0.2007643596197061,0.18019850034733334,0.002127407,-0.029012454238238738,-0.05800533837713264,0.004123762,-0.023276279388580703,-0.09769914785169519,0.022882232,0.7939916022,0.31534433509161613,0.2877902107229185,0.020178531,0.7998959252855797,-0.551500406321138,-0.5341746095354727,0.045341298,0.45884269747228146,0.3079438265178891,0.053961106,0.9,53.01,-0.6147442435247302,-0.3315740878206139,0.037692039415041456,0.0697537988683994,0.3273132116361715,0.18948335532398267,0.40276458212103455,0.5047859652946204,0.4627379745625202,0.5324264870727977
127,127,,,,,,3,False,0.2007643596197061,0.18883937560048358,0.000313981,1.0038309166430592,0.9622174141040143,0.013653751,1.012518153403261,0.790681234039987,0.047585495,0.7201807576233477,1.084266138465694,0.8202102993822779,0.054767503,0.7106703763158293,0.7573938913476961,0.48375452230268656,0.077520648,0.45884269747228146,0.5178720274941281,0.0115841296680938,6.0,24.09,0.4685387180759493,1.270902931588446,0.005497906620140731,0.23095449339079732,0.680675106197373,0.5223243772800644,0.6886478105119254,0.10658840216053679,0.0876644655978871,0.051593627898026906
128,128,,,,,,4,False,0.2007643596197061,0.18847451291694622,0.00017444,1.0038309166430592,0.9313112143136522,0.030380896,1.012518153403261,1.0252315413320292,0.023026984,0.7182417347877162,0.31534433509161613,0.3483912369554365,0.004267713,0.7987115437946528,0.7573938913476961,0.6726223284909069,0.049950074,0.45884269747228146,0.5882437402736387,0.031734541,6.7,21.49,0.8038405871428266,1.185434289205501,0.0030206059283378983,0.5138957844433741,0.3293837818665708,0.03637753525863876,0.443709217789886,0.2959328382918426,0.07781122379996219,0.5260439033261943
129,129,,,,,,4,False,0.2007643596197061,0.29086037679269156,0.016736907,1.0038309166430592,0.9598799579320287,0.016010473,1.012518153403261,1.045547166889166,0.0180667,0.7075855092336496,0.31534433509161613,0.356138746780018,0.007408977,0.7996335663713069,0.7573938913476961,0.8518851959439001,0.023060187,0.45884269747228146,0.5058589377801229,0.005588123,5.0,57.39,-0.36971595459124335,1.2196320137289833,0.29705756250068266,0.270818676150737,0.2584305903063459,0.06660513265568915,0.20481788820658967,0.05024659936010871,0.023661079145654185,0.5310126455404514
130,130,,,,,,2,False,0.2007643596197061,0.18802149607667681,1.7842067779683714e-05,-0.029012454238238738,0.00034832755350060787,0.018374362,-0.023276279388580703,-0.014043619240820822,0.003389366,0.7932452845109083,0.31534433509161613,0.33392252145493584,0.005038935,0.7998488531,0.10294674251327904,0.2779108337113233,0.085580759,0.45884269747228146,0.4564485998168089,0.0193544627306831,0.9,71.04,-1.1176970471250458,-0.6861946470838982,0.0002404899350149151,0.3108040894155222,0.048482189993903795,0.04379881157280655,0.7602543082773847,0.1796027594386338,0.4589455237911526,0.532172816976717
131,131,,,,,,2,False,0.2007643596197061,0.15344531668995667,0.007257152,-0.029012454238238738,-0.17665786821222002,0.027514561,-0.023276279388580703,-0.4206192324807639,0.053304604,0.7924141221383934,0.31534433509161613,0.27620594286668765,0.022896167,0.7999367174143913,-0.551500406321138,0.0192127935223411,0.086782096,0.45884269747228146,0.285618696534197,0.0567890370280059,-0.4,32.87,-0.12468766565775596,-0.42487110068747286,0.12876148020500366,0.4654114480255821,0.7624827277833157,0.2156344864863843,0.7709270564822249,0.5313587730202951,0.4547219305052801,0.5326463141980411
132,132,,,,,,1,False,0.2007643596197061,0.18525936956169822,0.002040853,-2.0946991960008345,-2.164881709573106,0.004092413,-2.0948651449722644,-2.1421045008213104,0.000797936,0.8372460773419895,1.084266138465694,1.1866044539343739,0.038486284,0.7076001006549631,1.411841040182113,0.9848597884290694,0.09190238,1.7450474242449758,1.7969646179828296,0.0183960686356693,0.5,66.32,-1.3369328845918502,-0.237494762096391,0.0361554280672777,0.06922352747222228,0.011413701736998835,0.36565428108146175,0.816415959154225,0.17059715719444402,0.682537759580307,0.035048037072135774
133,133,,,,,,2,False,0.2007643596197061,0.1842210132512275,0.001403875,-0.029012454238238738,-0.11101306820917581,0.016781042,-0.023276279388580703,-0.3315201079548802,0.049122966,0.7798186041148369,0.31534433509161613,0.3706499676107261,0.016905839,0.7989541238006381,0.7573938913476961,0.41321637155589297,0.090670707,0.45884269747228146,0.509829488826928,0.008554049,0.9,59.01,-1.0145272412583146,0.08464200562492372,0.024847023798545323,0.2838529260305038,0.702667490984472,0.15799105917168613,0.8054737041502583,0.07811608434615314,0.3907171738950712,0.5273511571251714
134,134,,,,,,3,False,0.2007643596197061,0.18118040534869162,0.001944154,-0.029012454238238738,-0.1266059359947352,0.018730082,-0.023276279388580703,-0.33166208516740725,0.048877491,0.7924141083,0.31534433509161613,0.2828477777067423,0.021126893,0.7998949797686123,-0.551500406321138,0.06938503039224991,0.08928651,0.45884269747228146,0.4559785193353435,0.0179387286578506,-1.4,90.21,-1.24665930445846,-0.5851898770837952,0.034438710402959385,0.31682112795098183,0.6991561527832227,0.19860920553035233,0.793176417005273,0.16629973721655647,0.4547218601847902,0.5324213917202658
135,135,,,,,,3,False,0.2007643596197061,0.6168518306338816,0.04258916,1.0038309166430592,0.9451125755987171,0.017576456,1.012518153403261,0.903885501431132,0.039540913,0.7320814315195235,0.31534433509161613,0.5048184960802667,0.040628858,0.7998438555246821,0.7573938913476961,1.0349164724339952,0.052344152,0.45884269747228146,0.545445512708201,0.020429314586035,10.3,21.81,0.7393594584761195,0.5124088185111418,0.7560180417975334,0.2973074315113432,0.5656033144072383,0.386271734522302,0.46497834683256734,0.18970266336238364,0.1481383369224054,0.5321458852463246
136,136,,,,,,2,False,0.2007643596197061,0.18555763058743757,0.000847153,-0.029012454238238738,0.47310045595102873,0.057142627,-0.023276279388580703,0.0014284584007720556,0.008594236,0.7904650608982309,0.31534433509161613,0.3419866219693752,0.002955423,0.7999706057583467,0.7573938913476961,0.8714168116697304,0.079269635,0.45884269747228146,0.4989463253983713,0.003578138,2.8,64.54,-0.7437065008581444,-0.005904685338251844,0.014963421160310998,0.9665730775463972,0.12293400326831865,0.023749696978196462,0.7041859133627816,0.03135966597752447,0.4448176780512174,0.5328289371071171
137,137,,,,,,4,False,0.2007643596197061,0.4175590901499344,0.029339142,1.0038309166430592,1.0185931390383163,0.009644265,1.012518153403261,1.084227767952846,0.022216643,0.7294208286125012,0.31534433509161613,0.71983864594725,0.055715267,0.7999290805268628,0.7573938913476961,0.9376713805790856,0.041728585,0.45884269747228146,0.5557393555814636,0.0242277229337824,5.6,-4.68,1.2552084878097765,0.8621448195583836,0.5207876882971286,0.16313364618123277,0.3177924535873626,0.5314444730820785,0.3706690284293117,0.22539461401065067,0.13461834979826426,0.5326051593213506
138,138,,,,,,1,False,-1.5860384409956783,-1.738213222069721,0.000276531,-1.0618558251195365,-1.1275669181631656,0.000124615,-1.0590707121804226,-1.0842032358705582,0.001391063,0.8006640907791734,-1.991421075030617,-2.12010201795462,0.072787345,0.7592647023,-1.860394703989972,-1.987072434310736,0.011080984,-2.1135667560731073,-2.1778984390034815,0.007995211,0.1,91.67,-1.7754045595254584,-1.4725531440386808,0.00483304890156328,0.002107836853420805,0.019897944504256013,0.6957248075318546,0.09839394778548594,0.07286493268200808,0.49664455996025225,0.313466476789785
139,139,,,,,,1,False,0.2007643596197061,0.15746390242562783,0.006584475,-1.0618558251195365,-0.5957949362113966,0.055862094,-1.0590707121804226,-0.8458647734562986,0.042989929,0.7851957268992237,0.31534433509161613,0.11015422336783802,0.054535851,0.7999283661295777,-0.551500406321138,-0.5316892424362086,0.036780727,0.45884269747228146,0.4685369771376505,0.0149143389058961,-0.8,22.15,-0.2665461487245118,-0.8503793119915071,0.11681930408859449,0.9449127368095034,0.6149389357027691,0.520095248053033,0.326711968430906,0.1378808944052245,0.41804129303286475,0.5326013094633981
140,140,,,,,,2,False,1.9875671602350904,2.107132895916494,0.011843473,-1.0618558251195365,-1.0716464843035625,0.017357613,-1.0590707121804226,-1.0779541372361066,0.008367326,0.7992436804350291,0.31534433509161613,0.33388349098041,0.003665979,0.7999511376142664,1.411841040182113,1.4753906407785666,0.033815464,0.45884269747228146,0.3734272022722665,0.032342643,-1.9,20.03,0.5201236210093153,-0.7021475225850449,0.2101834005447594,0.2936056807966923,0.11968822365228644,0.03058719955552156,0.3003683984250464,0.3016469018116282,0.48942667355069336,0.5327240240694384
